3858	-93	-32	3	-9	2	0	47	9	104	-32	1	0	-93	-32	3	-9	2	0	47	9	104	-32	1	0	
3908	-93	-32	3	-10	2	0	46	9	104	-32	1	0	-93	-32	3	-10	2	0	46	9	104	-32	1	0	
3958	-93	-32	3	-10	2	0	46	9	105	-32	1	0	-93	-32	3	-10	2	0	46	9	105	-32	1	0	
4008	-93	-32	3	-9	2	0	46	9	105	-32	1	0	-93	-32	3	-9	2	0	46	9	105	-32	1	0	
4058	-93	-32	3	-9	2	-1	46	9	104	-32	1	0	-93	-32	3	-9	2	-1	46	9	104	-32	1	0	
4108	-93	-32	3	-8	2	-1	46	9	104	-32	1	0	-93	-32	3	-8	2	-1	46	9	104	-32	1	0	
4158	-61	-32	3	-9	2	0	46	9	104	-32	2	0	-61	-32	3	-9	2	0	46	9	104	-32	2	0	
4208	-93	-32	4	-8	2	0	47	9	104	-32	1	0	-93	-32	4	-8	2	0	47	9	104	-32	1	0	
4258	3	-32	4	-9	2	-1	46	9	104	-32	1	0	3	-32	4	-9	2	-1	46	9	104	-32	1	0	
4308	99	-32	3	-9	2	0	46	9	103	-32	1	0	99	-32	3	-9	2	0	46	9	103	-32	1	0	
4358	-93	-32	3	-8	2	0	47	9	104	-32	2	0	-93	-32	3	-8	2	0	47	9	104	-32	2	0	
4408	-61	-32	3	-9	3	0	47	9	104	-32	1	0	-61	-32	3	-9	3	0	47	9	104	-32	1	0	
4458	-93	-32	3	-9	3	-1	47	9	104	-32	1	0	-93	-32	3	-9	3	-1	47	9	104	-32	1	0	
4508	-93	-32	3	-9	3	0	47	9	104	-32	2	0	-93	-32	3	-9	3	0	47	9	104	-32	2	0	
4558	-93	-32	3	-9	2	0	46	9	105	-32	1	0	-93	-32	3	-9	2	0	46	9	105	-32	1	0	
4608	-93	-32	3	-9	2	0	46	9	104	-32	1	0	-93	-32	3	-9	2	0	46	9	104	-32	1	0	
4658	-93	-32	3	-10	2	0	47	9	104	-32	1	0	-93	-32	3	-10	2	0	47	9	104	-32	1	0	
4708	-93	-32	3	-9	3	0	46	9	104	-32	2	0	-93	-32	3	-9	3	0	46	9	104	-32	2	0	
4758	-93	-32	3	-10	2	0	47	9	103	-32	1	0	-93	-32	3	-10	2	0	47	9	103	-32	1	0	
4808	-93	-32	3	-9	2	0	46	9	104	-32	1	0	-93	-32	3	-9	2	0	46	9	104	-32	1	0	
4858	-93	-32	3	-9	3	0	47	9	104	-32	1	-1	-93	-32	3	-9	3	0	47	9	104	-32	1	-1	
4908	-93	-32	3	-10	2	0	47	9	104	-32	2	0	-93	-32	3	-10	2	0	47	9	104	-32	2	0	
4958	-93	-32	3	-8	2	0	47	9	104	-32	1	0	-93	-32	3	-8	2	0	47	9	104	-32	1	0	
5008	-93	-32	3	-9	3	0	47	9	104	-32	1	0	-93	-32	3	-9	3	0	47	9	104	-32	1	0	
5058	-93	-32	3	-9	2	0	47	9	104	-32	1	0	-93	-32	3	-9	2	0	47	9	104	-32	1	0	
5108	-93	-32	3	-9	2	-1	46	9	104	-32	1	0	-93	-32	3	-9	2	-1	46	9	104	-32	1	0	
5158	-93	-32	3	-8	2	0	47	9	104	-32	2	0	-93	-32	3	-8	2	0	47	9	104	-32	2	0	
5208	-93	-32	3	-9	2	0	47	9	104	-32	1	0	-93	-32	3	-9	2	0	47	9	104	-32	1	0	
5258	-93	-32	3	-9	2	0	46	9	104	-32	1	0	-93	-32	3	-9	2	0	46	9	104	-32	1	0	
5308	-93	-32	3	-10	2	0	47	9	104	-32	1	0	-93	-32	3	-10	2	0	47	9	104	-32	1	0	
5359	-93	-32	3	-8	2	0	47	9	104	-32	1	0	-93	-32	3	-8	2	0	47	9	104	-32	1	0	
5409	-61	-32	3	-10	3	0	46	9	104	-32	2	-1	-61	-32	3	-10	3	0	46	9	104	-32	2	-1	
5459	-93	-32	3	-9	2	0	47	9	104	-32	2	0	-93	-32	3	-9	2	0	47	9	104	-32	2	0	
5509	35	-32	3	-9	2	0	47	9	104	-32	1	0	35	-32	3	-9	2	0	47	9	104	-32	1	0	
5559	-93	-32	3	-10	2	0	46	9	104	-32	1	0	-93	-32	3	-10	2	0	46	9	104	-32	1	0	
5609	-61	-32	3	-10	2	0	46	10	104	-32	2	0	-61	-32	3	-10	2	0	46	10	104	-32	2	0	
5659	-93	-32	3	-9	2	0	47	9	103	-32	1	0	-93	-32	3	-9	2	0	47	9	103	-32	1	0	
5709	-93	-32	3	-9	3	0	46	9	103	-32	1	0	-93	-32	3	-9	3	0	46	9	103	-32	1	0	
5759	-93	-32	4	-14	2	0	47	9	105	-32	2	0	-93	-32	4	-14	2	0	47	9	105	-32	2	0	
5809	-93	-32	3	-8	2	0	46	9	104	-32	1	-1	-93	-32	3	-8	2	0	46	9	104	-32	1	-1	
5859	-61	-32	3	-9	2	-1	47	9	104	-32	1	0	-61	-32	3	-9	2	-1	47	9	104	-32	1	0	
5909	-93	-32	4	-8	3	0	47	9	104	-32	1	0	-93	-32	4	-8	3	0	47	9	104	-32	1	0	
5959	-93	-32	4	-8	2	0	47	9	104	-32	2	0	-93	-32	4	-8	2	0	47	9	104	-32	2	0	
6009	-93	-32	3	-8	3	0	46	9	104	-32	1	-1	-93	-32	3	-8	3	0	46	9	104	-32	1	-1	
6059	-93	-32	3	-9	2	0	47	9	104	-32	1	0	-93	-32	3	-9	2	0	47	9	104	-32	1	0	
6109	-93	-32	3	-10	2	0	47	9	104	-32	1	0	-93	-32	3	-10	2	0	47	9	104	-32	1	0	
6159	-93	-32	3	-10	2	0	47	9	104	-32	1	-1	-93	-32	3	-10	2	0	47	9	104	-32	1	-1	
6209	-61	-32	3	-10	2	0	47	9	104	-32	1	0	-61	-32	3	-10	2	0	47	9	104	-32	1	0	
6259	-93	-32	3	-10	2	0	46	9	104	-32	1	0	-93	-32	3	-10	2	0	46	9	104	-32	1	0	
6309	-93	-32	4	-9	2	0	46	9	103	-32	2	0	-93	-32	4	-9	2	0	46	9	103	-32	2	0	
6359	-93	-32	3	-9	2	0	46	9	104	-32	1	0	-93	-32	3	-9	2	0	46	9	104	-32	1	0	
6409	-61	-32	3	-8	2	-1	46	9	104	-32	1	0	-61	-32	3	-8	2	-1	46	9	104	-32	1	0	
6459	-93	-32	3	-9	2	0	46	9	104	-32	2	0	-93	-32	3	-9	2	0	46	9	104	-32	2	0	
6509	-93	-32	3	-10	2	0	46	9	104	-32	1	0	-93	-32	3	-10	2	0	46	9	104	-32	1	0	
6559	-93	-32	3	-9	3	-1	46	9	104	-32	1	0	-93	-32	3	-9	3	-1	46	9	104	-32	1	0	
6609	-93	-32	3	-9	2	0	46	8	104	-32	1	0	-93	-32	3	-9	2	0	46	8	104	-32	1	0	
6659	-93	-32	3	-10	2	-1	46	9	104	-32	1	0	-93	-32	3	-10	2	-1	46	9	104	-32	1	0	
6709	-61	-32	4	-8	2	0	47	9	103	-32	2	0	-61	-32	4	-8	2	0	47	9	103	-32	2	0	
6759	-93	-32	3	-9	2	0	47	9	104	-32	1	0	-93	-32	3	-9	2	0	47	9	104	-32	1	0	
6809	-93	-32	3	-8	2	0	47	9	104	-32	2	0	-93	-32	3	-8	2	0	47	9	104	-32	2	0	
6859	-93	-32	3	-10	2	0	47	9	104	-32	1	0	-93	-32	3	-10	2	0	47	9	104	-32	1	0	
6909	-93	-32	3	-9	2	0	47	9	104	-32	1	0	-93	-32	3	-9	2	0	47	9	104	-32	1	0	
6959	-61	-32	3	-9	2	0	47	9	103	-32	2	0	-61	-32	3	-9	2	0	47	9	103	-32	2	0	
7009	-93	-32	3	-8	2	0	47	9	104	-32	1	0	-93	-32	3	-8	2	0	47	9	104	-32	1	0	
7059	-93	-32	3	-8	2	0	47	9	105	-32	2	0	-93	-32	3	-8	2	0	47	9	105	-32	2	0	
7109	-93	-32	3	-9	2	0	47	9	105	-32	2	-1	-93	-32	3	-9	2	0	47	9	105	-32	2	-1	
7159	-61	-32	3	-10	2	0	46	9	104	-32	1	0	-61	-32	3	-10	2	0	46	9	104	-32	1	0	
7209	-93	-32	4	-9	3	0	47	9	104	-32	2	0	-93	-32	4	-9	3	0	47	9	104	-32	2	0	
7259	99	-32	31	-8	2	0	46	9	104	-32	2	-1	99	-32	31	-8	2	0	46	9	104	-32	2	-1	
7309	-93	-32	66	-6	2	0	46	9	104	-32	1	0	-93	-32	66	-6	2	0	46	9	104	-32	1	0	
7359	-61	-32	111	-5	2	0	47	9	104	-32	1	0	-61	-32	111	-5	2	0	47	9	104	-32	1	0	
7409	-93	-32	-109	-5	2	0	46	9	104	-32	1	0	-93	-32	-109	-5	2	0	46	9	104	-32	1	0	
7459	-93	-32	-69	2	3	0	47	9	104	-32	1	0	-93	-32	-69	2	3	0	47	9	104	-32	1	0	
7523	-93	-32	-39	3	2	0	46	9	104	-32	2	0	-93	-32	-39	3	2	0	46	9	104	-32	2	0	
7573	-93	-32	5	5	2	0	47	9	104	-32	1	0	-93	-32	5	5	2	0	47	9	104	-32	1	0	
7623	-93	-32	11	6	2	0	46	9	104	-32	2	0	-93	-32	11	6	2	0	46	9	104	-32	2	0	
7673	-93	-32	11	7	2	0	47	9	104	-32	1	-1	-93	-32	11	7	2	0	47	9	104	-32	1	-1	
7723	-93	-32	11	6	2	0	46	10	105	-32	1	0	-93	-32	11	6	2	0	46	10	105	-32	1	0	
7773	-93	-32	11	4	2	0	47	9	104	-32	1	0	-93	-32	11	4	2	0	47	9	104	-32	1	0	
7823	-93	-32	11	6	2	0	46	9	104	-32	2	0	-93	-32	11	6	2	0	46	9	104	-32	2	0	
7874	-93	-32	11	7	2	0	47	9	104	-32	1	0	-93	-32	11	7	2	0	47	9	104	-32	1	0	
7926	-93	-32	11	6	3	0	47	10	105	-32	1	0	-93	-32	11	6	3	0	47	10	105	-32	1	0	
7976	-93	-32	11	6	2	0	46	9	104	-32	1	0	-93	-32	11	6	2	0	46	9	104	-32	1	0	
8026	-93	-32	11	5	3	0	47	9	104	-32	2	0	-93	-32	11	5	3	0	47	9	104	-32	2	0	
8076	-93	-32	11	5	3	-1	47	8	104	-32	1	0	-93	-32	11	5	3	-1	47	8	104	-32	1	0	
8128	-93	-32	11	6	2	0	46	9	104	-32	1	0	-93	-32	11	6	2	0	46	9	104	-32	1	0	
8178	-93	-32	9	7	2	0	47	9	104	-32	1	0	-93	-32	9	7	2	0	47	9	104	-32	1	0	
8228	-93	-32	9	6	2	-1	46	9	104	-32	1	0	-93	-32	9	6	2	-1	46	9	104	-32	1	0	
8278	-61	-32	11	5	3	0	47	9	104	-32	2	0	-61	-32	11	5	3	0	47	9	104	-32	2	0	
8328	-93	-32	11	6	2	0	46	9	104	-32	2	0	-93	-32	11	6	2	0	46	9	104	-32	2	0	
8378	-93	-32	10	7	2	-1	47	9	104	-32	2	0	-93	-32	10	7	2	-1	47	9	104	-32	2	0	
8430	-93	-32	10	6	3	-1	46	10	104	-32	1	0	-93	-32	10	6	3	-1	46	10	104	-32	1	0	
8480	-61	-32	10	6	2	-1	46	9	104	-32	1	0	-61	-32	10	6	2	-1	46	9	104	-32	1	0	
8530	-93	-32	9	7	3	0	47	9	104	-32	1	0	-93	-32	9	7	3	0	47	9	104	-32	1	0	
8580	-93	-32	5	6	2	0	47	9	104	-32	1	0	-93	-32	5	6	2	0	47	9	104	-32	1	0	
8630	-61	-32	-1	5	2	0	46	9	104	-32	2	0	-61	-32	-1	5	2	0	46	9	104	-32	2	0	
8680	-93	-32	-17	4	2	0	46	9	104	-32	1	0	-93	-32	-17	4	2	0	46	9	104	-32	1	0	
8730	-93	-32	-38	4	2	0	46	9	104	-32	1	0	-93	-32	-38	4	2	0	46	9	104	-32	1	0	
8780	-93	-32	-66	3	2	-1	47	9	104	-32	2	-1	-93	-32	-66	3	2	-1	47	9	104	-32	2	-1	
8830	-93	-32	-91	0	2	0	46	9	104	-32	1	0	-93	-32	-91	0	2	0	46	9	104	-32	1	0	
8880	-93	-32	-112	-4	2	0	47	9	104	-32	2	0	-93	-32	-112	-4	2	0	47	9	104	-32	2	0	
8930	-93	-32	126	-4	2	0	47	9	104	-32	1	0	-93	-32	126	-4	2	0	47	9	104	-32	1	0	
8980	-93	-32	115	-2	2	-1	46	9	104	-32	1	0	-93	-32	115	-2	2	-1	46	9	104	-32	1	0	
9030	-93	-32	108	-2	2	0	46	9	104	-32	2	0	-93	-32	108	-2	2	0	46	9	104	-32	2	0	
9080	-93	-32	108	-3	3	0	46	9	104	-32	1	0	-93	-32	108	-3	3	0	46	9	104	-32	1	0	
9130	-93	-32	108	-3	2	-1	47	9	103	-32	2	-1	-93	-32	108	-3	2	-1	47	9	103	-32	2	-1	
9180	-93	-32	108	-3	2	0	47	9	104	-32	2	0	-93	-32	108	-3	2	0	47	9	104	-32	2	0	
9230	-93	-32	108	-4	2	0	46	9	104	-32	2	0	-93	-32	108	-4	2	0	46	9	104	-32	2	0	
9280	-93	-32	108	-4	2	0	46	9	104	-32	1	0	-93	-32	108	-4	2	0	46	9	104	-32	1	0	
9330	-61	-32	108	-3	2	0	46	10	103	-32	1	0	-61	-32	108	-3	2	0	46	10	103	-32	1	0	
9380	-61	-32	108	-4	2	-1	46	9	105	-32	1	-1	-61	-32	108	-4	2	-1	46	9	105	-32	1	-1	
9430	-93	-32	108	-4	2	0	46	9	104	-32	1	0	-93	-32	108	-4	2	0	46	9	104	-32	1	0	
9480	-93	-32	108	-4	2	0	47	9	104	-32	1	0	-93	-32	108	-4	2	0	47	9	104	-32	1	0	
9530	-93	-32	108	-4	2	0	46	9	104	-32	2	0	-93	-32	108	-4	2	0	46	9	104	-32	2	0	
9580	-93	-32	108	-3	2	0	47	9	104	-32	2	0	-93	-32	108	-3	2	0	47	9	104	-32	2	0	
9630	-93	-32	108	-3	2	0	46	9	104	-32	1	0	-93	-32	108	-3	2	0	46	9	104	-32	1	0	
9680	-93	-32	108	-4	2	0	47	9	104	-32	2	0	-93	-32	108	-4	2	0	47	9	104	-32	2	0	
9730	-61	-32	108	-4	3	0	46	9	104	-32	1	0	-61	-32	108	-4	3	0	46	9	104	-32	1	0	
9780	-93	-32	108	-3	2	0	47	9	104	-32	1	0	-93	-32	108	-3	2	0	47	9	104	-32	1	0	
9830	-61	-32	108	-4	2	0	47	9	104	-32	1	0	-61	-32	108	-4	2	0	47	9	104	-32	1	0	
9880	-93	-32	108	-4	2	0	47	9	104	-32	1	0	-93	-32	108	-4	2	0	47	9	104	-32	1	0	
9930	-61	-32	108	-6	2	0	47	9	104	-32	1	0	-61	-32	108	-6	2	0	47	9	104	-32	1	0	
9980	-61	-32	108	-5	2	0	46	9	103	-32	1	0	-61	-32	108	-5	2	0	46	9	103	-32	1	0	
10030	-93	-32	108	-6	2	-1	46	9	104	-32	2	0	-93	-32	108	-6	2	-1	46	9	104	-32	2	0	
10080	-93	-32	108	-6	2	0	46	9	103	-32	2	0	-93	-32	108	-6	2	0	46	9	103	-32	2	0	
10130	-61	-32	108	-5	2	0	46	9	104	-32	1	0	-61	-32	108	-5	2	0	46	9	104	-32	1	0	
10180	-93	-32	108	-4	3	-1	47	9	104	-32	2	0	-93	-32	108	-4	3	-1	47	9	104	-32	2	0	
10230	-61	-32	108	-5	2	0	46	9	105	-32	1	0	-61	-32	108	-5	2	0	46	9	105	-32	1	0	
10280	-93	-32	108	-5	2	0	46	9	104	-32	1	0	-93	-32	108	-5	2	0	46	9	104	-32	1	0	
10330	-93	-32	108	-4	2	0	47	9	104	-32	2	0	-93	-32	108	-4	2	0	47	9	104	-32	2	0	
10380	-93	-32	108	-4	2	0	46	9	104	-32	1	0	-93	-32	108	-4	2	0	46	9	104	-32	1	0	
10430	-93	-32	108	-6	2	0	46	9	104	-32	2	0	-93	-32	108	-6	2	0	46	9	104	-32	2	0	
10480	-93	-32	108	-6	2	0	47	9	104	-32	1	0	-93	-32	108	-6	2	0	47	9	104	-32	1	0	
10530	-61	-32	108	-4	2	0	46	9	104	-32	2	0	-61	-32	108	-4	2	0	46	9	104	-32	2	0	
10581	-93	-32	108	-4	2	-1	46	9	103	-32	1	0	-93	-32	108	-4	2	-1	46	9	103	-32	1	0	
10632	-61	-32	108	-4	2	0	46	9	104	-32	1	0	-61	-32	108	-4	2	0	46	9	104	-32	1	0	
10682	-61	-32	108	-5	2	0	46	9	104	-32	2	0	-61	-32	108	-5	2	0	46	9	104	-32	2	0	
10732	-61	-32	108	-5	2	0	47	9	104	-32	1	0	-61	-32	108	-5	2	0	47	9	104	-32	1	0	
10782	-93	-32	108	-3	2	0	47	9	104	-32	1	0	-93	-32	108	-3	2	0	47	9	104	-32	1	0	
10832	67	-32	108	-2	2	0	46	9	104	-32	1	0	67	-32	108	-2	2	0	46	9	104	-32	1	0	
10882	-93	-32	108	-5	2	0	46	9	104	-32	1	0	-93	-32	108	-5	2	0	46	9	104	-32	1	0	
10932	-93	-32	108	-2	2	0	46	9	105	-32	1	0	-93	-32	108	-2	2	0	46	9	105	-32	1	0	
10982	-93	-32	108	-6	2	0	46	9	104	-32	1	0	-93	-32	108	-6	2	0	46	9	104	-32	1	0	
11032	-93	-32	108	-6	2	0	47	9	104	-32	2	0	-93	-32	108	-6	2	0	47	9	104	-32	2	0	
11082	-93	-32	108	-2	2	0	47	9	104	-32	1	0	-93	-32	108	-2	2	0	47	9	104	-32	1	0	
11132	-93	-32	108	-2	2	0	46	9	104	-32	1	0	-93	-32	108	-2	2	0	46	9	104	-32	1	0	
11182	-93	-32	107	-5	2	0	46	9	104	-32	2	0	-93	-32	107	-5	2	0	46	9	104	-32	2	0	
11232	-93	-32	108	-7	3	0	47	9	105	-32	1	0	-93	-32	108	-7	3	0	47	9	105	-32	1	0	
11282	-93	-32	108	-2	2	0	47	9	104	-32	1	0	-93	-32	108	-2	2	0	47	9	104	-32	1	0	
11332	-93	-32	108	-7	2	0	47	9	104	-32	1	0	-93	-32	108	-7	2	0	47	9	104	-32	1	0	
11382	-61	-32	108	-7	2	-1	46	9	104	-32	1	0	-61	-32	108	-7	2	-1	46	9	104	-32	1	0	
11432	-93	-32	108	-2	2	0	46	9	104	-32	2	0	-93	-32	108	-2	2	0	46	9	104	-32	2	0	
11482	-93	-32	108	-3	2	0	46	9	104	-32	2	0	-93	-32	108	-3	2	0	46	9	104	-32	2	0	
11532	-93	-32	108	-3	2	0	46	9	104	-32	1	0	-93	-32	108	-3	2	0	46	9	104	-32	1	0	
11582	-61	-32	108	-3	3	0	46	9	104	-32	1	0	-61	-32	108	-3	3	0	46	9	104	-32	1	0	
11632	-93	-32	108	-2	2	0	46	9	104	-32	2	0	-93	-32	108	-2	2	0	46	9	104	-32	2	0	
11682	-61	-32	108	-5	2	0	46	9	104	-32	1	0	-61	-32	108	-5	2	0	46	9	104	-32	1	0	
