1840	50	122	80	90	119	101	-102	-60	65	122	-77	39	50	122	80	90	119	101	-102	-60	65	122	-77	39	
1890	50	122	80	90	119	100	-102	-60	65	122	-77	39	50	122	80	90	119	100	-102	-60	65	122	-77	39	
1940	50	122	80	90	119	101	-102	-60	65	122	-77	39	50	122	80	90	119	101	-102	-60	65	122	-77	39	
1997	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
2047	50	122	80	90	119	100	-102	-60	66	122	-77	39	50	122	80	90	119	100	-102	-60	66	122	-77	39	
2097	50	122	80	90	119	100	-102	-60	65	122	-77	39	50	122	80	90	119	100	-102	-60	65	122	-77	39	
2147	50	122	80	90	119	101	-102	-59	65	122	-77	39	50	122	80	90	119	101	-102	-59	65	122	-77	39	
2197	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
2247	50	122	80	90	119	100	-102	-60	65	122	-77	39	50	122	80	90	119	100	-102	-60	65	122	-77	39	
2298	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
2355	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
2412	50	122	80	91	119	100	-102	-59	66	122	-77	39	50	122	80	91	119	100	-102	-59	66	122	-77	39	
2462	50	122	80	90	119	100	-103	-59	66	122	-78	39	50	122	80	90	119	100	-103	-59	66	122	-78	39	
2512	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
2562	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
2612	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
2662	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
2717	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
2773	50	122	80	90	118	100	-103	-59	65	122	-78	39	50	122	80	90	118	100	-103	-59	65	122	-78	39	
2823	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
2873	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
2923	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
2973	50	122	80	90	119	100	-103	-59	66	122	-77	39	50	122	80	90	119	100	-103	-59	66	122	-77	39	
3023	50	122	80	90	119	100	-103	-59	65	122	-77	39	50	122	80	90	119	100	-103	-59	65	122	-77	39	
3078	50	122	80	90	119	100	-102	-61	65	122	-77	39	50	122	80	90	119	100	-102	-61	65	122	-77	39	
3134	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
3184	49	122	80	90	119	100	-102	-59	66	122	-77	39	49	122	80	90	119	100	-102	-59	66	122	-77	39	
3234	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
3284	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
3334	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
3384	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
3434	50	122	80	90	119	101	-102	-59	66	122	-77	39	50	122	80	90	119	101	-102	-59	66	122	-77	39	
3484	49	122	80	90	119	100	-102	-59	65	122	-77	39	49	122	80	90	119	100	-102	-59	65	122	-77	39	
3534	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
3584	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
3634	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
3684	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
3734	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
3784	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
3834	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
3884	50	122	80	90	119	100	-102	-60	65	122	-77	39	50	122	80	90	119	100	-102	-60	65	122	-77	39	
3934	50	122	80	90	119	100	-102	-60	65	122	-77	39	50	122	80	90	119	100	-102	-60	65	122	-77	39	
3984	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
4035	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
4085	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
4135	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
4185	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
4235	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
4292	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
4342	49	122	80	90	119	100	-102	-60	65	122	-77	39	49	122	80	90	119	100	-102	-60	65	122	-77	39	
4392	50	122	80	90	119	100	-103	-59	66	122	-77	39	50	122	80	90	119	100	-103	-59	66	122	-77	39	
4442	50	122	80	91	119	100	-102	-59	66	122	-77	39	50	122	80	91	119	100	-102	-59	66	122	-77	39	
4492	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
4542	50	122	80	90	119	100	-103	-60	65	122	-77	39	50	122	80	90	119	100	-103	-60	65	122	-77	39	
4598	49	122	80	90	119	101	-102	-59	66	122	-77	39	49	122	80	90	119	101	-102	-59	66	122	-77	39	
4648	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
4698	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
4748	50	122	80	90	118	100	-102	-60	65	122	-77	39	50	122	80	90	118	100	-102	-60	65	122	-77	39	
4798	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
4848	50	122	80	90	119	101	-102	-59	66	122	-77	39	50	122	80	90	119	101	-102	-59	66	122	-77	39	
4898	50	122	80	90	119	100	-102	-60	65	122	-77	39	50	122	80	90	119	100	-102	-60	65	122	-77	39	
4951	50	122	80	90	119	100	-102	-60	66	122	-77	39	50	122	80	90	119	100	-102	-60	66	122	-77	39	
5002	50	122	80	90	119	100	-102	-59	66	122	-78	39	50	122	80	90	119	100	-102	-59	66	122	-78	39	
5052	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
5102	50	122	80	91	119	100	-102	-59	65	122	-77	39	50	122	80	91	119	100	-102	-59	65	122	-77	39	
5152	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
5204	50	122	80	90	119	101	-102	-59	66	122	-77	39	50	122	80	90	119	101	-102	-59	66	122	-77	39	
5254	50	122	80	90	119	100	-102	-60	66	122	-77	39	50	122	80	90	119	100	-102	-60	66	122	-77	39	
5304	50	122	80	90	119	101	-102	-59	65	122	-77	39	50	122	80	90	119	101	-102	-59	65	122	-77	39	
5354	50	122	80	90	119	100	-102	-59	66	122	-78	39	50	122	80	90	119	100	-102	-59	66	122	-78	39	
5404	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
5454	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
5504	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
5554	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
5608	50	122	80	90	119	100	-102	-59	66	122	-78	39	50	122	80	90	119	100	-102	-59	66	122	-78	39	
5658	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
5708	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
5758	50	122	80	90	119	100	-102	-59	66	122	-77	39	50	122	80	90	119	100	-102	-59	66	122	-77	39	
5810	49	122	80	90	119	100	-102	-59	65	122	-77	39	49	122	80	90	119	100	-102	-59	65	122	-77	39	
5864	50	122	80	90	119	100	-102	-59	65	122	-77	39	50	122	80	90	119	100	-102	-59	65	122	-77	39	
5921	50	122	80	90	118	100	-103	-59	66	122	-77	39	50	122	80	90	118	100	-103	-59	66	122	-77	39	
5971	49	122	80	90	119	100	-102	-59	66	122	-78	39	49	122	80	90	119	100	-102	-59	66	122	-78	39	
6021	50	122	80	90	119	100	-102	-19	66	122	-78	39	50	122	80	90	119	100	-102	-19	66	122	-78	39	
6071	50	122	80	90	119	100	-102	44	65	122	-77	39	50	122	80	90	119	100	-102	44	65	122	-77	39	
6121	50	122	80	90	119	100	-103	110	66	122	-77	39	50	122	80	90	119	100	-103	110	66	122	-77	39	
6171	49	122	80	90	119	100	-102	-103	66	122	-77	39	49	122	80	90	119	100	-102	-103	66	122	-77	39	
6221	49	122	80	90	119	100	-102	-93	66	122	-78	39	49	122	80	90	119	100	-102	-93	66	122	-78	39	
6271	50	122	80	90	118	100	-102	-94	66	122	-77	39	50	122	80	90	118	100	-102	-94	66	122	-77	39	
6321	50	122	80	90	119	101	-102	-93	66	122	-77	39	50	122	80	90	119	101	-102	-93	66	122	-77	39	
6371	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
6421	50	122	80	90	119	101	-102	-93	66	122	-77	39	50	122	80	90	119	101	-102	-93	66	122	-77	39	
6471	49	122	80	90	118	100	-102	-94	66	122	-77	39	49	122	80	90	118	100	-102	-94	66	122	-77	39	
6521	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
6571	50	122	80	90	119	100	-103	-93	65	122	-77	39	50	122	80	90	119	100	-103	-93	65	122	-77	39	
6621	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
6671	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
6721	50	122	80	91	119	100	-103	-93	66	122	-78	39	50	122	80	91	119	100	-103	-93	66	122	-78	39	
6771	49	122	80	90	119	100	-102	-93	65	122	-77	39	49	122	80	90	119	100	-102	-93	65	122	-77	39	
6821	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
6871	50	122	80	90	119	101	-102	-93	66	122	-77	39	50	122	80	90	119	101	-102	-93	66	122	-77	39	
6922	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
6973	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
7023	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
7073	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
7123	50	122	80	90	119	101	-102	-93	66	122	-77	39	50	122	80	90	119	101	-102	-93	66	122	-77	39	
7173	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
7223	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
7273	49	122	80	90	119	100	-102	-94	66	122	-77	39	49	122	80	90	119	100	-102	-94	66	122	-77	39	
7323	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
7373	50	122	80	90	118	100	-102	-93	66	122	-78	39	50	122	80	90	118	100	-102	-93	66	122	-78	39	
7423	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
7473	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
7523	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
7587	50	122	80	90	119	100	-102	-94	66	122	-78	39	50	122	80	90	119	100	-102	-94	66	122	-78	39	
7641	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
7691	50	122	80	90	119	101	-103	-93	66	122	-77	39	50	122	80	90	119	101	-103	-93	66	122	-77	39	
7741	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
7791	50	122	80	90	119	100	-102	-94	65	122	-77	39	50	122	80	90	119	100	-102	-94	65	122	-77	39	
7841	50	122	80	90	119	100	-103	-93	66	122	-77	39	50	122	80	90	119	100	-103	-93	66	122	-77	39	
7891	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
7941	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
7991	50	122	80	90	119	100	-102	-93	66	122	-78	39	50	122	80	90	119	100	-102	-93	66	122	-78	39	
8041	50	122	80	90	119	100	-102	-93	66	122	-78	39	50	122	80	90	119	100	-102	-93	66	122	-78	39	
8091	50	122	80	90	119	100	-102	-93	66	122	-78	39	50	122	80	90	119	100	-102	-93	66	122	-78	39	
8141	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
8191	50	122	80	90	119	100	-102	-93	65	122	-78	39	50	122	80	90	119	100	-102	-93	65	122	-78	39	
8241	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
8291	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
8341	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
8395	50	122	80	90	118	100	-102	-93	66	122	-77	39	50	122	80	90	118	100	-102	-93	66	122	-77	39	
8446	50	122	80	90	119	100	-102	-93	66	122	-78	39	50	122	80	90	119	100	-102	-93	66	122	-78	39	
8511	50	122	80	90	119	100	-102	-93	66	122	-78	39	50	122	80	90	119	100	-102	-93	66	122	-78	39	
8561	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
8611	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
8661	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
8713	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
8763	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
8813	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
8863	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
8913	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
8964	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
9018	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
9068	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
9118	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
9168	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
9218	50	122	80	90	119	100	-103	-93	65	122	-77	39	50	122	80	90	119	100	-103	-93	65	122	-77	39	
9268	49	122	80	90	119	100	-102	-93	65	122	-77	39	49	122	80	90	119	100	-102	-93	65	122	-77	39	
9318	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
9368	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
9418	50	122	80	90	118	100	-102	-93	66	122	-77	39	50	122	80	90	118	100	-102	-93	66	122	-77	39	
9468	49	122	80	90	119	100	-103	-93	66	122	-77	39	49	122	80	90	119	100	-103	-93	66	122	-77	39	
9518	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
9568	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
9618	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
9668	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
9718	50	122	80	90	119	101	-102	-93	65	122	-77	39	50	122	80	90	119	101	-102	-93	65	122	-77	39	
9768	50	122	80	90	119	100	-102	-94	66	122	-78	39	50	122	80	90	119	100	-102	-94	66	122	-78	39	
9818	50	122	80	90	119	101	-102	-94	66	122	-77	39	50	122	80	90	119	101	-102	-94	66	122	-77	39	
9868	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
9918	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
9968	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
10018	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
10079	50	122	80	90	119	100	-102	-93	66	122	-77	39	50	122	80	90	119	100	-102	-93	66	122	-77	39	
10129	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
10182	50	122	80	90	119	100	-102	-93	65	122	-77	39	50	122	80	90	119	100	-102	-93	65	122	-77	39	
10232	50	122	80	90	119	100	-102	-55	65	122	-77	39	50	122	80	90	119	100	-102	-55	65	122	-77	39	
10282	50	122	80	90	119	100	-102	-16	65	122	-77	39	50	122	80	90	119	100	-102	-16	65	122	-77	39	
10332	50	122	80	90	119	100	-102	60	65	122	-77	39	50	122	80	90	119	100	-102	60	65	122	-77	39	
10385	50	122	80	90	119	100	-102	108	66	122	-77	39	50	122	80	90	119	100	-102	108	66	122	-77	39	
10438	50	122	80	90	119	101	-102	125	65	122	-77	39	50	122	80	90	119	101	-102	125	65	122	-77	39	
10488	50	122	80	90	119	100	-102	126	65	122	-77	39	50	122	80	90	119	100	-102	126	65	122	-77	39	
10538	50	122	80	90	119	100	-102	126	65	122	-77	39	50	122	80	90	119	100	-102	126	65	122	-77	39	
10588	50	122	80	90	119	100	-102	126	66	122	-77	39	50	122	80	90	119	100	-102	126	66	122	-77	39	
10638	50	122	80	90	119	100	-102	126	66	122	-77	39	50	122	80	90	119	100	-102	126	66	122	-77	39	
10688	50	122	80	90	118	100	-102	126	65	122	-77	39	50	122	80	90	118	100	-102	126	65	122	-77	39	
10738	50	122	80	90	119	101	-103	125	65	122	-77	39	50	122	80	90	119	101	-103	125	65	122	-77	39	
10788	50	122	80	90	119	100	-102	126	66	122	-77	39	50	122	80	90	119	100	-102	126	66	122	-77	39	
10838	50	122	80	90	119	100	-102	126	66	122	-77	39	50	122	80	90	119	100	-102	126	66	122	-77	39	
10888	50	122	80	90	119	100	-102	126	65	122	-77	39	50	122	80	90	119	100	-102	126	65	122	-77	39	
10939	50	122	80	90	119	100	-102	126	66	122	-77	39	50	122	80	90	119	100	-102	126	66	122	-77	39	
10992	50	122	80	90	119	100	-102	126	65	122	-77	39	50	122	80	90	119	100	-102	126	65	122	-77	39	
11042	50	122	80	90	119	100	-102	126	65	122	-78	39	50	122	80	90	119	100	-102	126	65	122	-78	39	
11092	50	122	80	90	119	101	-102	126	66	122	-77	39	50	122	80	90	119	101	-102	126	66	122	-77	39	
11142	49	122	80	90	119	100	-102	126	65	122	-77	39	49	122	80	90	119	100	-102	126	65	122	-77	39	
11192	50	122	80	90	119	100	-102	126	65	122	-77	39	50	122	80	90	119	100	-102	126	65	122	-77	39	
11242	50	122	80	90	119	100	-102	126	65	122	-77	39	50	122	80	90	119	100	-102	126	65	122	-77	39	
11295	50	122	80	90	119	101	-102	126	66	122	-77	39	50	122	80	90	119	101	-102	126	66	122	-77	39	
11345	50	122	80	90	119	100	-102	126	66	122	-77	39	50	122	80	90	119	100	-102	126	66	122	-77	39	
11398	50	122	80	90	119	100	-102	126	66	122	-77	39	50	122	80	90	119	100	-102	126	66	122	-77	39	
11455	50	122	80	90	119	100	-102	126	66	122	-77	39	50	122	80	90	119	100	-102	126	66	122	-77	39	
11505	50	122	80	90	119	100	-102	126	66	122	-77	39	50	122	80	90	119	100	-102	126	66	122	-77	39	
11555	50	122	80	90	119	100	-102	126	66	122	-78	39	50	122	80	90	119	100	-102	126	66	122	-78	39	
11608	49	122	80	90	119	100	-102	126	66	122	-77	39	49	122	80	90	119	100	-102	126	66	122	-77	39	
11687	50	122	80	90	119	100	-103	126	65	122	-77	39	50	122	80	90	119	100	-103	126	65	122	-77	39	
11737	50	122	80	90	119	100	-102	126	66	122	-77	39	50	122	80	90	119	100	-102	126	66	122	-77	39	
11787	50	122	80	90	119	100	-102	126	65	122	-77	39	50	122	80	90	119	100	-102	126	65	122	-77	39	
11837	49	122	80	90	119	100	-102	125	65	122	-77	39	49	122	80	90	119	100	-102	125	65	122	-77	39	
11887	50	122	80	90	119	100	-102	126	65	122	-77	39	50	122	80	90	119	100	-102	126	65	122	-77	39	
11937	50	122	80	90	119	100	-102	126	66	122	-77	39	50	122	80	90	119	100	-102	126	66	122	-77	39	
11987	50	122	80	90	119	101	-102	126	65	122	-77	39	50	122	80	90	119	101	-102	126	65	122	-77	39	
12037	50	122	80	90	119	100	-102	126	66	122	-77	39	50	122	80	90	119	100	-102	126	66	122	-77	39	
12087	50	122	80	90	119	100	-102	126	66	122	-77	39	50	122	80	90	119	100	-102	126	66	122	-77	39	
12137	50	122	80	90	119	100	-102	126	66	122	-77	39	50	122	80	90	119	100	-102	126	66	122	-77	39	
12187	50	122	80	90	119	101	-102	126	65	122	-77	39	50	122	80	90	119	101	-102	126	65	122	-77	39	
12237	49	122	80	90	119	101	-102	126	66	122	-77	39	49	122	80	90	119	101	-102	126	66	122	-77	39	
12287	49	122	80	90	119	100	-102	126	66	122	-77	39	49	122	80	90	119	100	-102	126	66	122	-77	39	
12337	49	122	80	90	119	100	-102	126	65	122	-77	39	49	122	80	90	119	100	-102	126	65	122	-77	39	
12387	49	122	80	90	119	100	-102	126	66	122	-77	39	49	122	80	90	119	100	-102	126	66	122	-77	39	
